file_path,purpose,used_by,category,recommended_action,reason,risk_level,testing_required
"lib/admin/admin-user-verify-url.js","Shared domain logic","app/api/admin/users/[id]/resend/route.js; app/api/admin/users/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/admin-users-service.js","Shared domain logic","app/api/admin/login/route.js; app/api/admin/users/[id]/resend/route.js; app/api/admin/users/[id]/route.js; app/api/admin/users/route.js; app/api/admin/verify-admin-email/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/audit-actions.js","Shared domain logic","app/api/admin/automations/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/route.js; app/api/admin/inbox/route.js; app/api/admin/integrations/test/route.js; app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/publish-history/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/audit.js","Shared domain logic","app/api/admin/automations/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/route.js; app/api/admin/inbox/route.js; app/api/admin/integrations/test/route.js; app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/publish-history/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/auth-route.js","Shared domain logic","app/api/admin/audit/route.js; app/api/admin/automations/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/[id]/route.js; app/api/admin/customers/[id]/status-sheet-link/route.js; app/api/admin/customers/route.js; app/api/admin/documents/[customerId]/[name]/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/calibration-service.js","Shared domain logic","—","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/crm-store.js","Shared domain logic","app/api/admin/automations/route.js; app/api/admin/interactions/route.js; lib/crm/automation-runner.js; lib/crm/inbox-service.js; lib/crm/leads-service.js; lib/crm/opportunities-service.js; lib/crm/quotes-service.js; lib/crm/record-interaction.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/customer-dto.js","Shared domain logic","app/api/admin/customers/[id]/route.js; app/api/admin/customers/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/customers-service.js","Shared domain logic","app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/[id]/route.js; app/api/admin/customers/[id]/status-sheet-link/route.js; app/api/admin/documents/[customerId]/[name]/route.js; app/api/contact/route.js; app/api/files/client/[token]/[name]/route.js; app/api/upload/[token]/confirm-code/route.js; app/api/upload/[token]/request-code/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/dev-bypass.js","Shared domain logic","lib/admin/admin-identity.js; lib/admin/auth-route.js; lib/admin/setup-status.js; middleware.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/enquiries-read.js","Shared domain logic","app/api/admin/enquiries/route.js; app/api/admin/stats/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/fetch-admin-api.js","Shared domain logic","—","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/invoice-defaults.js","Shared domain logic","features/admin-panel/components/invoices-panel.jsx; lib/admin/invoice-pdf.js; lib/admin/invoices-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/invoice-file-lock.js","Shared domain logic","lib/admin/invoices-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/invoice-payment-qr.js","Shared domain logic","app/api/admin/invoices/route.js; lib/admin/invoice-pdf.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/invoice-pdf.js","Shared domain logic","app/api/admin/invoices/[id]/pdf/route.js; app/api/admin/invoices/route.js; tests/invoice-pdf.test.mjs","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/invoices-service.js","Shared domain logic","app/api/admin/invoice-templates/route.js; app/api/admin/invoices/[id]/pdf/route.js; app/api/admin/stats/route.js; app/api/payments/webhook/route.js; app/api/portal/invoices/route.js; app/api/portal/payment-method/route.js; app/api/portal/profile/route.js; lib/invoice/accounting-sync-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/json-store.js","Shared domain logic","app/api/admin/audit/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/route.js; app/api/admin/invoice-tracking/route.js; app/api/admin/stats/route.js; app/api/admin/success-stories/route.js; app/api/upload/[token]/route.js; lib/admin/audit.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/lead-priority.js","Shared domain logic","features/admin-panel/components/crm-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/magic-token.js","Shared domain logic","lib/admin/customers-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/paths.js","Shared domain logic","app/api/upload/[token]/route.js; lib/admin/admin-auth.js; lib/admin/admin-users-service.js; lib/admin/audit.js; lib/admin/invoice-file-lock.js; lib/admin/uploads-storage.js; lib/crm/inbox-service.js; lib/crm/leads-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/permissions.js","Shared domain logic","app/api/admin/interactions/route.js; app/api/admin/me/route.js; lib/admin/admin-identity.js; lib/admin/admin-users-service.js; lib/admin/audit.js; lib/admin/auth-route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/session-cookie.js","Shared domain logic","app/api/admin/login/route.js; app/api/admin/logout/route.js; lib/admin/admin-identity.js; lib/admin/auth-route.js; middleware.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/session-signed-cookie.js","Shared domain logic","app/api/admin/logout/route.js; middleware.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/session-store.js","Shared domain logic","app/api/admin/logout/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/session.js","Shared domain logic","app/api/admin/login/route.js; app/api/admin/logout/route.js; lib/admin/admin-identity.js; lib/admin/auth-route.js; tests/session-signing.test.mjs","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/setup-status.js","Shared domain logic","app/admin/login/page.js; app/api/admin/health/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/upload-retention.js","Shared domain logic","app/api/cron/upload-retention/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/uploads-storage.js","Shared domain logic","app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/route.js; app/api/admin/documents/[customerId]/[name]/route.js; app/api/files/client/[token]/[name]/route.js; app/api/upload/[token]/route.js; lib/admin/upload-retention.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/api/response.js","Shared domain logic","app/api/admin/audit/route.js; app/api/admin/automations/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/[id]/route.js; app/api/admin/customers/[id]/status-sheet-link/route.js; app/api/admin/customers/route.js; app/api/admin/documents/[customerId]/[name]/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/brochure-path.js","Shared domain logic","lib/contact.js; lib/gmail-api.js; lib/newsletter.js; lib/nurture-sequences.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/chat/gemini.js","Shared domain logic","app/api/chat/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/client-analytics.js","Shared domain logic","components/ai-concierge.js; components/contact-lead-form.js; components/smart-navigator.js; components/tools/skilled-cost-timeline-calculator.jsx; components/tools/student-country-cost-planner-client.jsx; components/tracked-link.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/client-portal/document-center.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/config.js","Shared domain logic","app/layout.js; components/contact-lead-form.js; components/hcaptcha-field.jsx; components/quick-enquiry-form.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/consultation-slot-policy.js","Shared domain logic","components/contact-lead-form.js; lib/google-calendar.js; lib/payments/stripe.js; lib/validation/contact-schema.js; tests/consultation-slot-policy.test.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/contact-form-data.js","Shared domain logic","app/api/contact/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/contact-resume-upload.js","Shared domain logic","app/api/contact/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/contact.js","Shared domain logic","app/api/admin/broadcast/route.js; app/api/admin/invoices/route.js; app/api/contact/route.js; app/api/quiz-results/route.js; app/api/webhooks/google-form/route.js; lib/admin/admin-auth.js; lib/admin/admin-user-mail.js; lib/admin/admin-users-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/content-personalization.js","Shared domain logic","components/content-page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/content/site-config.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/conversion-premium-cta-class.js","Shared domain logic","app/assessment/page.js; app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/book-consultation/page.js; app/contact/page.js; app/skilled-migration/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/automation-runner.js","Shared domain logic","app/api/admin/leads/route.js; app/api/contact/route.js; app/api/cron/crm-automation/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/inbox-service.js","Shared domain logic","app/api/webhooks/whatsapp/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/lead-scoring.js","Shared domain logic","lib/crm/leads-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/lead-segmentation.js","Shared domain logic","lib/crm/leads-service.js; lib/google-sheets-crm.js; lib/nurture-sequences.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/leads-service.js","Shared domain logic","app/api/admin/leads/convert/route.js; app/api/admin/leads/route.js; app/api/ai-funnel/route.js; app/api/contact/route.js; lib/admin/calibration-service.js; lib/intelligence/dm-leads.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/opportunities-service.js","Shared domain logic","app/api/admin/opportunities/route.js; lib/crm/automation-runner.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/opportunity-stages.js","Shared domain logic","features/admin-panel/components/pipeline-board.jsx; lib/crm/leads-service.js; lib/crm/opportunities-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/quotes-service.js","Shared domain logic","app/api/admin/quotes/[id]/pdf/route.js; app/api/admin/quotes/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/record-interaction.js","Shared domain logic","app/api/admin/interactions/route.js; lib/crm/inbox-service.js; lib/crm/leads-service.js; lib/crm/opportunities-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/reports-service.js","Shared domain logic","app/api/admin/reports/summary/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/crm/tasks-service.js","Shared domain logic","app/api/admin/tasks/route.js; lib/crm/automation-runner.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/csp/build-csp-header.js","Shared domain logic","middleware.js; tests/csp-header.test.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/deploy-build-id.js","Shared domain logic","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/destination-nav.js","Shared domain logic","app/destinations/[slug]/page.js; components/site-shell.js; lib/public-indexable-routes.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/destination-section-content.js","Shared domain logic","app/destinations/[slug]/[section]/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/destination-topbar-links.js","Shared domain logic","components/site-header-meta-row.jsx; components/site-header-mobile-utilities.jsx; components/site-topbar.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/env-validation.js","Shared domain logic","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/experience-data.js","Shared domain logic","app/destinations/[slug]/[section]/page.js; app/destinations/[slug]/page.js; app/global-pathways/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/glossary-split-plain.js","Shared domain logic","components/glossary-paragraph.jsx; tests/glossary-split-plain.test.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/gmail-api.js","Shared domain logic","lib/nurture-sequences.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/google-calendar.js","Shared domain logic","app/api/admin/customers/route.js; app/api/contact/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/google-drive.js","Shared domain logic","app/api/admin/documents/[customerId]/[name]/route.js; app/api/contact/route.js; app/api/files/client/[token]/[name]/route.js; lib/contact-resume-upload.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/google-service-account-private-key.js","Shared domain logic","app/api/admin/integrations/test/route.js; app/api/upload/[token]/route.js; lib/gmail-api.js; lib/google-calendar.js; lib/google-drive.js; lib/google-sheets-crm.js; lib/google-sheets.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/google-sheets-crm.js","Shared domain logic","app/api/admin/stats/route.js; app/api/contact/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/google-sheets.js","Shared domain logic","app/api/admin/customers/[id]/status-sheet-link/route.js; app/api/upload/[token]/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/home-site-data.js","Shared domain logic","app/book-consultation/page.js; app/contact/page.js; app/employer-sponsored-visas/page.js; app/immigration-news/[slug]/page.js; app/immigration-news/page.js; app/layout.js; app/migration-sri-lanka-to-australia/page.js; app/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/http/retry-after.js","Shared domain logic","components/contact-lead-form.js; components/newsletter-form.js; components/newsletter-unsubscribe-client.jsx; components/quick-enquiry-form.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/inngest/client.js","Shared domain logic","app/api/cron/facebook-publish/route.js; app/api/inngest/route.js; lib/inngest/facebook-publish-fn.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/inngest/config.js","Shared domain logic","app/api/cron/facebook-publish/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/inngest/facebook-publish-fn.js","Shared domain logic","lib/inngest/functions.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/inngest/functions.js","Shared domain logic","app/api/inngest/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/article-extract.js","Shared domain logic","lib/intelligence/official-announcement-url.js; lib/intelligence/scan.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/channels.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/dm-leads.js","Shared domain logic","app/api/webhooks/facebook-comments/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/facebook.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/facebook-posts/route.js; app/api/cron/facebook-publish/route.js; lib/inngest/facebook-publish-fn.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/faq.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js; app/faq/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/gemini.js","Shared domain logic","lib/intelligence/scan.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/grounding.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/notifications.js","Shared domain logic","app/api/cron/intelligence-scan/route.js; lib/intelligence/scan.js","Shared component","MERGE","Duplicate nodemailer transport; consolidate to lib/contact.js","Low","npm run test:smtp && test:contact"
"lib/intelligence/official-announcement-url.js","Shared domain logic","lib/intelligence/publish.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/provenance.js","Shared domain logic","lib/intelligence/scan.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/public-news-copy.js","Shared domain logic","lib/intelligence/publish.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/publish-history.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/publish-history/route.js; lib/intelligence/rollback.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/publish.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/rollback.js","Shared domain logic","app/api/admin/intelligence/publish-history/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/scan.js","Shared domain logic","app/api/admin/intelligence/run-scan/route.js; app/api/cron/intelligence-scan/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/sentiment.js","Shared domain logic","app/api/webhooks/facebook-comments/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/source-crawl.js","Shared domain logic","lib/intelligence/scan.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/sources.js","Shared domain logic","lib/intelligence/scan.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/store.js","Shared domain logic","app/api/admin/intelligence/alerts/route.js; app/api/admin/intelligence/drafts/route.js; app/api/cron/facebook-publish/route.js; app/api/webhooks/facebook-comments/route.js; lib/intelligence/provenance.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/intelligence/veo.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/invoice/accounting-sync-service.js","Shared domain logic","app/api/admin/invoice-sync/route.js; app/api/cron/invoice-sync/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/invoice/recurring-service.js","Shared domain logic","app/api/admin/invoice-recurring/route.js; app/api/cron/invoice-recurring/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/invoice/reminder-service.js","Shared domain logic","app/api/admin/invoice-reminders/route.js; app/api/cron/invoice-reminders/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/invoice/reports-service.js","Shared domain logic","app/api/admin/invoice-reports/summary/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/invoice/validation-service.js","Shared domain logic","app/api/admin/invoice-validation/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/json-mutation-lock.js","Shared domain logic","lib/admin/admin-users-service.js; lib/admin/audit.js; lib/admin/crm-store.js; lib/contact.js; lib/crm/inbox-service.js; lib/crm/leads-service.js; lib/crm/opportunities-service.js; lib/crm/quotes-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/lifestyle-guides.js","Shared domain logic","app/destinations/[slug]/[section]/page.js; app/destinations/[slug]/page.js; app/global-pathways/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/marketing/hero-brisbane-blur.js","Shared domain logic","components/home/home-hero-premium.jsx; components/ui/page-hero-strip.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/migration-glossary.js","Shared domain logic","lib/glossary-split-plain.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/navigator-session.js","Shared domain logic","components/smart-navigator.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/navigator.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/news-data.js","Shared domain logic","app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/publish-history/route.js; app/api/admin/news/route.js; app/api/news/route.js; app/immigration-news/[slug]/page.js; app/immigration-news/page.js; app/sitemap.js; app/updates/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/news-display.js","Shared domain logic","app/admin/(secure)/news/page.js; components/news-board.js; features/admin-panel/components/news-panel.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/news-store.js","Shared domain logic","app/api/admin/intelligence/publish-history/route.js; app/immigration-news/[slug]/page.js; app/sitemap.js; lib/intelligence/rollback.js; lib/news-data.js; lib/site-stats.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/newsletter.js","Shared domain logic","app/api/admin/broadcast/route.js; app/api/newsletter/route.js; app/api/newsletter/unsubscribe/route.js; lib/nurture-sequences.js; lib/site-stats.js","Shared component","MERGE","Duplicate nodemailer transport; consolidate to lib/contact.js","Low","npm run test:smtp && test:contact"
"lib/nurture-sequences-ai.js","Shared domain logic","app/api/ai-funnel/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/nurture-sequences.js","Shared domain logic","app/api/contact/route.js; app/api/cron/nurture/route.js; app/api/webhooks/google-form/route.js","Shared component","MERGE","Duplicate nodemailer transport; consolidate to lib/contact.js","Low","npm run test:smtp && test:contact"
"lib/observability/cron-telemetry.js","Shared domain logic","app/api/cron/facebook-publish/route.js; app/api/cron/intelligence-scan/route.js; app/api/cron/invoice-recurring/route.js; app/api/cron/invoice-reminders/route.js; app/api/cron/invoice-sync/route.js; app/api/cron/upload-retention/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/observability/error-serializer.js","Shared domain logic","lib/observability/logger.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/observability/logger.js","Shared domain logic","app/api/admin/login/route.js; app/api/admin/users/[id]/resend/route.js; app/api/admin/users/[id]/route.js; app/api/admin/users/route.js; app/api/contact/route.js; app/api/cron/facebook-publish/route.js; app/api/cron/intelligence-scan/route.js; app/api/cron/invoice-recurring/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/observability/request-id.js","Shared domain logic","components/contact-lead-form.js; components/newsletter-form.js; components/newsletter-unsubscribe-client.jsx; components/quick-enquiry-form.jsx; lib/api/response.js; middleware.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/official-source-hosts.mjs","Shared domain logic","scripts/validate-destination-content.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/passport-ocr.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/payments/stripe.js","Shared domain logic","app/api/contact/route.js; app/api/payments/checkout/route.js; app/api/payments/webhook/route.js; app/api/portal/payment-method/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/public-indexable-routes.js","SEO, sitemap, or indexability","components/site-footer.jsx; components/site-shell.js","SEO/schema","KEEP","Core platform functionality","High","verify:ci"
"lib/push-notify-admin.js","Shared domain logic","app/api/quiz-results/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/quiz.js","Shared domain logic","tests/quiz-options.test.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/route-loading-bootstrap-script.js","Shared domain logic","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/admin-origin.js","Shared domain logic","app/api/admin/logout/route.js; lib/admin/auth-route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/chat-limits.js","Shared domain logic","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"lib/security/hcaptcha.js","Shared domain logic","app/api/contact/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/json-ld-escape.js","Shared domain logic","components/structured-data.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/monitoring-log.js","Shared domain logic","app/api/admin/broadcast/route.js; app/api/admin/login/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/rate-limit.js","Shared domain logic","app/api/admin/broadcast/route.js; app/api/admin/login/route.js; app/api/admin/verify-admin-email/route.js; app/api/ai-funnel/route.js; app/api/chat/route.js; app/api/contact/route.js; app/api/newsletter/route.js; app/api/newsletter/unsubscribe/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/request-ip.js","Shared domain logic","app/api/admin/automations/route.js; app/api/admin/broadcast/route.js; app/api/admin/customers/[id]/documents-zip/route.js; app/api/admin/customers/route.js; app/api/admin/inbox/route.js; app/api/admin/integrations/test/route.js; app/api/admin/intelligence/drafts/route.js; app/api/admin/intelligence/publish-history/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/stream-upload.js","Shared domain logic","app/api/upload/[token]/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/security/upload-validation.js","Shared domain logic","app/api/upload/[token]/route.js; lib/admin/uploads-storage.js; lib/contact-resume-upload.js; lib/security/stream-upload.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/seo.js","SEO, sitemap, or indexability","app/about/page.js; app/assessment/page.js; app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/australia-vs-canada-migration-guide/page.js; app/australian-visas-official-sources/page.js; app/book-consultation/page.js","SEO/schema","KEEP","Core platform functionality","High","verify:ci"
"lib/site-stats.js","Shared domain logic","app/api/stats/route.js; components/site-shell.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/smtp-timeout.js","Shared domain logic","app/api/admin/broadcast/route.js; app/api/admin/invoices/route.js; app/api/quiz-results/route.js; lib/admin/admin-user-mail.js; lib/contact.js; lib/intelligence/notifications.js; lib/nurture-sequences.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/social-public.js","Shared domain logic","components/site-header-meta-row.jsx; components/site-header-mobile-utilities.jsx; components/site-social-icons.jsx; components/site-topbar.js; lib/seo.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/social/image-hosting.js","Shared domain logic","lib/intelligence/facebook.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/social/meta-caption.js","Shared domain logic","app/api/admin/intelligence/facebook-posts/route.js; lib/intelligence/facebook.js; lib/social/visa-news-image.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/social/social-image-cache.js","Shared domain logic","app/api/social/graph-image/route.js; lib/intelligence/facebook.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/social/visa-news-image.js","Shared domain logic","app/api/admin/intelligence/social-poster-preview/route.js; lib/intelligence/facebook.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/student-planner.js","Shared domain logic","components/tools/student-country-cost-planner-client.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/supabase/crm-dual-write.js","Shared domain logic","lib/admin/customers-service.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/supabase/enquiries-dual-write.js","Shared domain logic","app/api/contact/route.js; app/api/quiz-results/route.js; tests/contact-route-post.test.mjs","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/supabase/server.js","Shared domain logic","app/api/admin/integrations/supabase/route.js; app/api/quiz-results/route.js; lib/social/image-hosting.js; lib/supabase/crm-dual-write.js; lib/supabase/enquiries-dual-write.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/tool-disclaimers.js","Shared domain logic","app/api/admin/tool-disclaimers/route.js; app/tools/pr-pathway-explorer/page.js; app/tools/student-country-cost-planner/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/twilio-sms.js","Shared domain logic","app/api/upload/[token]/request-code/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"lib/upload-gate.js","Shared domain logic","app/api/files/client/[token]/[name]/route.js; app/api/upload/[token]/route.js","Shared component","KEEP","Active or routable source","Low","npm run build"
